tx_id,payload_size,prompt_length,response_length,sample_index,batch_size,full_bytes,compact_bytes,saved_bytes,byte_reduction_ratio,full_onchain_calldata_total_gas,full_onchain_calldata_amortized_gas,full_onchain_calldata_reduction_ratio,compact_external_da_total_gas,compact_external_da_amortized_gas,compact_external_da_reduction_ratio,compact_eip4844_like_total_gas,compact_eip4844_like_amortized_gas,compact_eip4844_like_reduction_ratio,compact_modular_da_sampling_total_gas,compact_modular_da_sampling_amortized_gas,compact_modular_da_sampling_reduction_ratio
cost-p2048-q64-s47,2048,64,2048,47,1,13205,406,12799,0.9692540704278683,211280.0,211280.0,0.0,35547.0,35547.0,0.8317540704278682,18380.5,18380.5,0.9130040704278682,12438.25,12438.25,0.9411290704278682
cost-p2048-q64-s47,2048,64,2048,47,10,13205,406,12799,0.9692540704278683,211280.0,21128.0,0.0,35547.0,3554.7,0.8317540704278682,18380.5,1838.05,0.9130040704278682,12438.25,1243.825,0.9411290704278682
cost-p2048-q64-s47,2048,64,2048,47,100,13205,406,12799,0.9692540704278683,211280.0,2112.8,0.0,35547.0,355.47,0.8317540704278682,18380.5,183.805,0.9130040704278682,12438.25,124.3825,0.9411290704278682
cost-p2048-q64-s47,2048,64,2048,47,1000,13205,406,12799,0.9692540704278683,211280.0,211.28,0.0,35547.0,35.547,0.8317540704278682,18380.5,18.3805,0.9130040704278682,12438.25,12.43825,0.9411290704278682
cost-p2048-q64-s48,2048,64,2048,48,1,15301,406,14895,0.9734657865498987,244816.0,244816.0,0.0,40158.200000000004,40158.200000000004,0.8359657865498986,20266.9,20266.9,0.9172157865498988,13381.45,13381.45,0.9453407865498986
cost-p2048-q64-s48,2048,64,2048,48,10,15301,406,14895,0.9734657865498987,244816.0,24481.6,0.0,40158.200000000004,4015.8200000000006,0.8359657865498986,20266.9,2026.69,0.9172157865498988,13381.45,1338.145,0.9453407865498986
cost-p2048-q64-s48,2048,64,2048,48,100,15301,406,14895,0.9734657865498987,244816.0,2448.16,0.0,40158.200000000004,401.58200000000005,0.8359657865498986,20266.9,202.669,0.9172157865498988,13381.45,133.8145,0.9453407865498986
cost-p2048-q64-s48,2048,64,2048,48,1000,15301,406,14895,0.9734657865498987,244816.0,244.816,0.0,40158.200000000004,40.15820000000001,0.8359657865498986,20266.9,20.2669,0.9172157865498988,13381.45,13.381450000000001,0.9453407865498986
cost-p2048-q64-s49,2048,64,2048,49,1,17397,406,16991,0.9766626429844226,278352.0,278352.0,0.0,44769.4,44769.4,0.8391626429844227,22153.300000000003,22153.300000000003,0.9204126429844226,14324.650000000001,14324.650000000001,0.9485376429844226
cost-p2048-q64-s49,2048,64,2048,49,10,17397,406,16991,0.9766626429844226,278352.0,27835.2,0.0,44769.4,4476.9400000000005,0.8391626429844227,22153.300000000003,2215.3300000000004,0.9204126429844226,14324.650000000001,1432.4650000000001,0.9485376429844226
cost-p2048-q64-s49,2048,64,2048,49,100,17397,406,16991,0.9766626429844226,278352.0,2783.52,0.0,44769.4,447.694,0.8391626429844227,22153.300000000003,221.53300000000002,0.9204126429844226,14324.650000000001,143.24650000000003,0.9485376429844226
cost-p2048-q64-s49,2048,64,2048,49,1000,17397,406,16991,0.9766626429844226,278352.0,278.352,0.0,44769.4,44.769400000000005,0.8391626429844227,22153.300000000003,22.1533,0.9204126429844226,14324.650000000001,14.324650000000002,0.9485376429844226
cost-p2048-q64-s50,2048,64,2048,50,1,9013,406,8607,0.9549539553977588,144208.0,144208.0,0.0,26324.600000000002,26324.600000000002,0.8174539553977588,14607.7,14607.7,0.8987039553977588,10551.85,10551.85,0.9268289553977588
cost-p2048-q64-s50,2048,64,2048,50,10,9013,406,8607,0.9549539553977588,144208.0,14420.8,0.0,26324.600000000002,2632.46,0.8174539553977588,14607.7,1460.77,0.8987039553977588,10551.85,1055.185,0.9268289553977588
cost-p2048-q64-s50,2048,64,2048,50,100,9013,406,8607,0.9549539553977588,144208.0,1442.08,0.0,26324.600000000002,263.24600000000004,0.8174539553977588,14607.7,146.077,0.8987039553977588,10551.85,105.5185,0.9268289553977588
cost-p2048-q64-s50,2048,64,2048,50,1000,9013,406,8607,0.9549539553977588,144208.0,144.208,0.0,26324.600000000002,26.324600000000004,0.8174539553977588,14607.7,14.607700000000001,0.8987039553977588,10551.85,10.55185,0.9268289553977588
cost-p2048-q64-s51,2048,64,2048,51,1,11109,406,10703,0.9634530560806553,177744.0,177744.0,0.0,30935.800000000003,30935.800000000003,0.8259530560806554,16494.1,16494.1,0.9072030560806553,11495.05,11495.05,0.9353280560806554
cost-p2048-q64-s51,2048,64,2048,51,10,11109,406,10703,0.9634530560806553,177744.0,17774.4,0.0,30935.800000000003,3093.5800000000004,0.8259530560806554,16494.1,1649.4099999999999,0.9072030560806553,11495.05,1149.5049999999999,0.9353280560806554
cost-p2048-q64-s51,2048,64,2048,51,100,11109,406,10703,0.9634530560806553,177744.0,1777.44,0.0,30935.800000000003,309.358,0.8259530560806554,16494.1,164.94099999999997,0.9072030560806553,11495.05,114.95049999999999,0.9353280560806554
cost-p2048-q64-s51,2048,64,2048,51,1000,11109,406,10703,0.9634530560806553,177744.0,177.744,0.0,30935.800000000003,30.935800000000004,0.8259530560806554,16494.1,16.4941,0.9072030560806553,11495.05,11.495049999999999,0.9353280560806554
cost-p2048-q64-s52,2048,64,2048,52,1,13205,406,12799,0.9692540704278683,211280.0,211280.0,0.0,35547.0,35547.0,0.8317540704278682,18380.5,18380.5,0.9130040704278682,12438.25,12438.25,0.9411290704278682
cost-p2048-q64-s52,2048,64,2048,52,10,13205,406,12799,0.9692540704278683,211280.0,21128.0,0.0,35547.0,3554.7,0.8317540704278682,18380.5,1838.05,0.9130040704278682,12438.25,1243.825,0.9411290704278682
cost-p2048-q64-s52,2048,64,2048,52,100,13205,406,12799,0.9692540704278683,211280.0,2112.8,0.0,35547.0,355.47,0.8317540704278682,18380.5,183.805,0.9130040704278682,12438.25,124.3825,0.9411290704278682
cost-p2048-q64-s52,2048,64,2048,52,1000,13205,406,12799,0.9692540704278683,211280.0,211.28,0.0,35547.0,35.547,0.8317540704278682,18380.5,18.3805,0.9130040704278682,12438.25,12.43825,0.9411290704278682
cost-p2048-q64-s53,2048,64,2048,53,1,15301,406,14895,0.9734657865498987,244816.0,244816.0,0.0,40158.200000000004,40158.200000000004,0.8359657865498986,20266.9,20266.9,0.9172157865498988,13381.45,13381.45,0.9453407865498986
cost-p2048-q64-s53,2048,64,2048,53,10,15301,406,14895,0.9734657865498987,244816.0,24481.6,0.0,40158.200000000004,4015.8200000000006,0.8359657865498986,20266.9,2026.69,0.9172157865498988,13381.45,1338.145,0.9453407865498986
cost-p2048-q64-s53,2048,64,2048,53,100,15301,406,14895,0.9734657865498987,244816.0,2448.16,0.0,40158.200000000004,401.58200000000005,0.8359657865498986,20266.9,202.669,0.9172157865498988,13381.45,133.8145,0.9453407865498986
cost-p2048-q64-s53,2048,64,2048,53,1000,15301,406,14895,0.9734657865498987,244816.0,244.816,0.0,40158.200000000004,40.15820000000001,0.8359657865498986,20266.9,20.2669,0.9172157865498988,13381.45,13.381450000000001,0.9453407865498986
cost-p2048-q64-s54,2048,64,2048,54,1,17397,406,16991,0.9766626429844226,278352.0,278352.0,0.0,44769.4,44769.4,0.8391626429844227,22153.300000000003,22153.300000000003,0.9204126429844226,14324.650000000001,14324.650000000001,0.9485376429844226
cost-p2048-q64-s54,2048,64,2048,54,10,17397,406,16991,0.9766626429844226,278352.0,27835.2,0.0,44769.4,4476.9400000000005,0.8391626429844227,22153.300000000003,2215.3300000000004,0.9204126429844226,14324.650000000001,1432.4650000000001,0.9485376429844226
cost-p2048-q64-s54,2048,64,2048,54,100,17397,406,16991,0.9766626429844226,278352.0,2783.52,0.0,44769.4,447.694,0.8391626429844227,22153.300000000003,221.53300000000002,0.9204126429844226,14324.650000000001,143.24650000000003,0.9485376429844226
cost-p2048-q64-s54,2048,64,2048,54,1000,17397,406,16991,0.9766626429844226,278352.0,278.352,0.0,44769.4,44.769400000000005,0.8391626429844227,22153.300000000003,22.1533,0.9204126429844226,14324.650000000001,14.324650000000002,0.9485376429844226
cost-p2048-q64-s55,2048,64,2048,55,1,9013,406,8607,0.9549539553977588,144208.0,144208.0,0.0,26324.600000000002,26324.600000000002,0.8174539553977588,14607.7,14607.7,0.8987039553977588,10551.85,10551.85,0.9268289553977588
cost-p2048-q64-s55,2048,64,2048,55,10,9013,406,8607,0.9549539553977588,144208.0,14420.8,0.0,26324.600000000002,2632.46,0.8174539553977588,14607.7,1460.77,0.8987039553977588,10551.85,1055.185,0.9268289553977588
cost-p2048-q64-s55,2048,64,2048,55,100,9013,406,8607,0.9549539553977588,144208.0,1442.08,0.0,26324.600000000002,263.24600000000004,0.8174539553977588,14607.7,146.077,0.8987039553977588,10551.85,105.5185,0.9268289553977588
cost-p2048-q64-s55,2048,64,2048,55,1000,9013,406,8607,0.9549539553977588,144208.0,144.208,0.0,26324.600000000002,26.324600000000004,0.8174539553977588,14607.7,14.607700000000001,0.8987039553977588,10551.85,10.55185,0.9268289553977588
cost-p2048-q64-s56,2048,64,2048,56,1,11109,406,10703,0.9634530560806553,177744.0,177744.0,0.0,30935.800000000003,30935.800000000003,0.8259530560806554,16494.1,16494.1,0.9072030560806553,11495.05,11495.05,0.9353280560806554
cost-p2048-q64-s56,2048,64,2048,56,10,11109,406,10703,0.9634530560806553,177744.0,17774.4,0.0,30935.800000000003,3093.5800000000004,0.8259530560806554,16494.1,1649.4099999999999,0.9072030560806553,11495.05,1149.5049999999999,0.9353280560806554
cost-p2048-q64-s56,2048,64,2048,56,100,11109,406,10703,0.9634530560806553,177744.0,1777.44,0.0,30935.800000000003,309.358,0.8259530560806554,16494.1,164.94099999999997,0.9072030560806553,11495.05,114.95049999999999,0.9353280560806554
cost-p2048-q64-s56,2048,64,2048,56,1000,11109,406,10703,0.9634530560806553,177744.0,177.744,0.0,30935.800000000003,30.935800000000004,0.8259530560806554,16494.1,16.4941,0.9072030560806553,11495.05,11.495049999999999,0.9353280560806554
cost-p2048-q64-s57,2048,64,2048,57,1,13205,406,12799,0.9692540704278683,211280.0,211280.0,0.0,35547.0,35547.0,0.8317540704278682,18380.5,18380.5,0.9130040704278682,12438.25,12438.25,0.9411290704278682
cost-p2048-q64-s57,2048,64,2048,57,10,13205,406,12799,0.9692540704278683,211280.0,21128.0,0.0,35547.0,3554.7,0.8317540704278682,18380.5,1838.05,0.9130040704278682,12438.25,1243.825,0.9411290704278682
cost-p2048-q64-s57,2048,64,2048,57,100,13205,406,12799,0.9692540704278683,211280.0,2112.8,0.0,35547.0,355.47,0.8317540704278682,18380.5,183.805,0.9130040704278682,12438.25,124.3825,0.9411290704278682
cost-p2048-q64-s57,2048,64,2048,57,1000,13205,406,12799,0.9692540704278683,211280.0,211.28,0.0,35547.0,35.547,0.8317540704278682,18380.5,18.3805,0.9130040704278682,12438.25,12.43825,0.9411290704278682
cost-p2048-q64-s58,2048,64,2048,58,1,15301,406,14895,0.9734657865498987,244816.0,244816.0,0.0,40158.200000000004,40158.200000000004,0.8359657865498986,20266.9,20266.9,0.9172157865498988,13381.45,13381.45,0.9453407865498986
cost-p2048-q64-s58,2048,64,2048,58,10,15301,406,14895,0.9734657865498987,244816.0,24481.6,0.0,40158.200000000004,4015.8200000000006,0.8359657865498986,20266.9,2026.69,0.9172157865498988,13381.45,1338.145,0.9453407865498986
cost-p2048-q64-s58,2048,64,2048,58,100,15301,406,14895,0.9734657865498987,244816.0,2448.16,0.0,40158.200000000004,401.58200000000005,0.8359657865498986,20266.9,202.669,0.9172157865498988,13381.45,133.8145,0.9453407865498986
cost-p2048-q64-s58,2048,64,2048,58,1000,15301,406,14895,0.9734657865498987,244816.0,244.816,0.0,40158.200000000004,40.15820000000001,0.8359657865498986,20266.9,20.2669,0.9172157865498988,13381.45,13.381450000000001,0.9453407865498986
cost-p2048-q64-s59,2048,64,2048,59,1,17397,406,16991,0.9766626429844226,278352.0,278352.0,0.0,44769.4,44769.4,0.8391626429844227,22153.300000000003,22153.300000000003,0.9204126429844226,14324.650000000001,14324.650000000001,0.9485376429844226
cost-p2048-q64-s59,2048,64,2048,59,10,17397,406,16991,0.9766626429844226,278352.0,27835.2,0.0,44769.4,4476.9400000000005,0.8391626429844227,22153.300000000003,2215.3300000000004,0.9204126429844226,14324.650000000001,1432.4650000000001,0.9485376429844226
cost-p2048-q64-s59,2048,64,2048,59,100,17397,406,16991,0.9766626429844226,278352.0,2783.52,0.0,44769.4,447.694,0.8391626429844227,22153.300000000003,221.53300000000002,0.9204126429844226,14324.650000000001,143.24650000000003,0.9485376429844226
cost-p2048-q64-s59,2048,64,2048,59,1000,17397,406,16991,0.9766626429844226,278352.0,278.352,0.0,44769.4,44.769400000000005,0.8391626429844227,22153.300000000003,22.1533,0.9204126429844226,14324.650000000001,14.324650000000002,0.9485376429844226
cost-p2048-q64-s60,2048,64,2048,60,1,9013,406,8607,0.9549539553977588,144208.0,144208.0,0.0,26324.600000000002,26324.600000000002,0.8174539553977588,14607.7,14607.7,0.8987039553977588,10551.85,10551.85,0.9268289553977588
cost-p2048-q64-s60,2048,64,2048,60,10,9013,406,8607,0.9549539553977588,144208.0,14420.8,0.0,26324.600000000002,2632.46,0.8174539553977588,14607.7,1460.77,0.8987039553977588,10551.85,1055.185,0.9268289553977588
cost-p2048-q64-s60,2048,64,2048,60,100,9013,406,8607,0.9549539553977588,144208.0,1442.08,0.0,26324.600000000002,263.24600000000004,0.8174539553977588,14607.7,146.077,0.8987039553977588,10551.85,105.5185,0.9268289553977588
cost-p2048-q64-s60,2048,64,2048,60,1000,9013,406,8607,0.9549539553977588,144208.0,144.208,0.0,26324.600000000002,26.324600000000004,0.8174539553977588,14607.7,14.607700000000001,0.8987039553977588,10551.85,10.55185,0.9268289553977588
cost-p2048-q64-s61,2048,64,2048,61,1,11109,406,10703,0.9634530560806553,177744.0,177744.0,0.0,30935.800000000003,30935.800000000003,0.8259530560806554,16494.1,16494.1,0.9072030560806553,11495.05,11495.05,0.9353280560806554
cost-p2048-q64-s61,2048,64,2048,61,10,11109,406,10703,0.9634530560806553,177744.0,17774.4,0.0,30935.800000000003,3093.5800000000004,0.8259530560806554,16494.1,1649.4099999999999,0.9072030560806553,11495.05,1149.5049999999999,0.9353280560806554
cost-p2048-q64-s61,2048,64,2048,61,100,11109,406,10703,0.9634530560806553,177744.0,1777.44,0.0,30935.800000000003,309.358,0.8259530560806554,16494.1,164.94099999999997,0.9072030560806553,11495.05,114.95049999999999,0.9353280560806554
cost-p2048-q64-s61,2048,64,2048,61,1000,11109,406,10703,0.9634530560806553,177744.0,177.744,0.0,30935.800000000003,30.935800000000004,0.8259530560806554,16494.1,16.4941,0.9072030560806553,11495.05,11.495049999999999,0.9353280560806554
cost-p2048-q64-s62,2048,64,2048,62,1,13205,406,12799,0.9692540704278683,211280.0,211280.0,0.0,35547.0,35547.0,0.8317540704278682,18380.5,18380.5,0.9130040704278682,12438.25,12438.25,0.9411290704278682
cost-p2048-q64-s62,2048,64,2048,62,10,13205,406,12799,0.9692540704278683,211280.0,21128.0,0.0,35547.0,3554.7,0.8317540704278682,18380.5,1838.05,0.9130040704278682,12438.25,1243.825,0.9411290704278682
cost-p2048-q64-s62,2048,64,2048,62,100,13205,406,12799,0.9692540704278683,211280.0,2112.8,0.0,35547.0,355.47,0.8317540704278682,18380.5,183.805,0.9130040704278682,12438.25,124.3825,0.9411290704278682
cost-p2048-q64-s62,2048,64,2048,62,1000,13205,406,12799,0.9692540704278683,211280.0,211.28,0.0,35547.0,35.547,0.8317540704278682,18380.5,18.3805,0.9130040704278682,12438.25,12.43825,0.9411290704278682
cost-p2048-q64-s63,2048,64,2048,63,1,15301,406,14895,0.9734657865498987,244816.0,244816.0,0.0,40158.200000000004,40158.200000000004,0.8359657865498986,20266.9,20266.9,0.9172157865498988,13381.45,13381.45,0.9453407865498986
cost-p2048-q64-s63,2048,64,2048,63,10,15301,406,14895,0.9734657865498987,244816.0,24481.6,0.0,40158.200000000004,4015.8200000000006,0.8359657865498986,20266.9,2026.69,0.9172157865498988,13381.45,1338.145,0.9453407865498986
cost-p2048-q64-s63,2048,64,2048,63,100,15301,406,14895,0.9734657865498987,244816.0,2448.16,0.0,40158.200000000004,401.58200000000005,0.8359657865498986,20266.9,202.669,0.9172157865498988,13381.45,133.8145,0.9453407865498986
cost-p2048-q64-s63,2048,64,2048,63,1000,15301,406,14895,0.9734657865498987,244816.0,244.816,0.0,40158.200000000004,40.15820000000001,0.8359657865498986,20266.9,20.2669,0.9172157865498988,13381.45,13.381450000000001,0.9453407865498986
cost-p2048-q64-s64,2048,64,2048,64,1,17397,406,16991,0.9766626429844226,278352.0,278352.0,0.0,44769.4,44769.4,0.8391626429844227,22153.300000000003,22153.300000000003,0.9204126429844226,14324.650000000001,14324.650000000001,0.9485376429844226
cost-p2048-q64-s64,2048,64,2048,64,10,17397,406,16991,0.9766626429844226,278352.0,27835.2,0.0,44769.4,4476.9400000000005,0.8391626429844227,22153.300000000003,2215.3300000000004,0.9204126429844226,14324.650000000001,1432.4650000000001,0.9485376429844226
cost-p2048-q64-s64,2048,64,2048,64,100,17397,406,16991,0.9766626429844226,278352.0,2783.52,0.0,44769.4,447.694,0.8391626429844227,22153.300000000003,221.53300000000002,0.9204126429844226,14324.650000000001,143.24650000000003,0.9485376429844226
cost-p2048-q64-s64,2048,64,2048,64,1000,17397,406,16991,0.9766626429844226,278352.0,278.352,0.0,44769.4,44.769400000000005,0.8391626429844227,22153.300000000003,22.1533,0.9204126429844226,14324.650000000001,14.324650000000002,0.9485376429844226
cost-p2048-q64-s65,2048,64,2048,65,1,9013,406,8607,0.9549539553977588,144208.0,144208.0,0.0,26324.600000000002,26324.600000000002,0.8174539553977588,14607.7,14607.7,0.8987039553977588,10551.85,10551.85,0.9268289553977588
cost-p2048-q64-s65,2048,64,2048,65,10,9013,406,8607,0.9549539553977588,144208.0,14420.8,0.0,26324.600000000002,2632.46,0.8174539553977588,14607.7,1460.77,0.8987039553977588,10551.85,1055.185,0.9268289553977588
cost-p2048-q64-s65,2048,64,2048,65,100,9013,406,8607,0.9549539553977588,144208.0,1442.08,0.0,26324.600000000002,263.24600000000004,0.8174539553977588,14607.7,146.077,0.8987039553977588,10551.85,105.5185,0.9268289553977588
cost-p2048-q64-s65,2048,64,2048,65,1000,9013,406,8607,0.9549539553977588,144208.0,144.208,0.0,26324.600000000002,26.324600000000004,0.8174539553977588,14607.7,14.607700000000001,0.8987039553977588,10551.85,10.55185,0.9268289553977588
cost-p2048-q64-s66,2048,64,2048,66,1,11109,406,10703,0.9634530560806553,177744.0,177744.0,0.0,30935.800000000003,30935.800000000003,0.8259530560806554,16494.1,16494.1,0.9072030560806553,11495.05,11495.05,0.9353280560806554
cost-p2048-q64-s66,2048,64,2048,66,10,11109,406,10703,0.9634530560806553,177744.0,17774.4,0.0,30935.800000000003,3093.5800000000004,0.8259530560806554,16494.1,1649.4099999999999,0.9072030560806553,11495.05,1149.5049999999999,0.9353280560806554
cost-p2048-q64-s66,2048,64,2048,66,100,11109,406,10703,0.9634530560806553,177744.0,1777.44,0.0,30935.800000000003,309.358,0.8259530560806554,16494.1,164.94099999999997,0.9072030560806553,11495.05,114.95049999999999,0.9353280560806554
cost-p2048-q64-s66,2048,64,2048,66,1000,11109,406,10703,0.9634530560806553,177744.0,177.744,0.0,30935.800000000003,30.935800000000004,0.8259530560806554,16494.1,16.4941,0.9072030560806553,11495.05,11.495049999999999,0.9353280560806554
cost-p2048-q64-s67,2048,64,2048,67,1,13205,406,12799,0.9692540704278683,211280.0,211280.0,0.0,35547.0,35547.0,0.8317540704278682,18380.5,18380.5,0.9130040704278682,12438.25,12438.25,0.9411290704278682
cost-p2048-q64-s67,2048,64,2048,67,10,13205,406,12799,0.9692540704278683,211280.0,21128.0,0.0,35547.0,3554.7,0.8317540704278682,18380.5,1838.05,0.9130040704278682,12438.25,1243.825,0.9411290704278682
cost-p2048-q64-s67,2048,64,2048,67,100,13205,406,12799,0.9692540704278683,211280.0,2112.8,0.0,35547.0,355.47,0.8317540704278682,18380.5,183.805,0.9130040704278682,12438.25,124.3825,0.9411290704278682
cost-p2048-q64-s67,2048,64,2048,67,1000,13205,406,12799,0.9692540704278683,211280.0,211.28,0.0,35547.0,35.547,0.8317540704278682,18380.5,18.3805,0.9130040704278682,12438.25,12.43825,0.9411290704278682
cost-p2048-q64-s68,2048,64,2048,68,1,15301,406,14895,0.9734657865498987,244816.0,244816.0,0.0,40158.200000000004,40158.200000000004,0.8359657865498986,20266.9,20266.9,0.9172157865498988,13381.45,13381.45,0.9453407865498986
cost-p2048-q64-s68,2048,64,2048,68,10,15301,406,14895,0.9734657865498987,244816.0,24481.6,0.0,40158.200000000004,4015.8200000000006,0.8359657865498986,20266.9,2026.69,0.9172157865498988,13381.45,1338.145,0.9453407865498986
cost-p2048-q64-s68,2048,64,2048,68,100,15301,406,14895,0.9734657865498987,244816.0,2448.16,0.0,40158.200000000004,401.58200000000005,0.8359657865498986,20266.9,202.669,0.9172157865498988,13381.45,133.8145,0.9453407865498986
cost-p2048-q64-s68,2048,64,2048,68,1000,15301,406,14895,0.9734657865498987,244816.0,244.816,0.0,40158.200000000004,40.15820000000001,0.8359657865498986,20266.9,20.2669,0.9172157865498988,13381.45,13.381450000000001,0.9453407865498986
cost-p2048-q64-s69,2048,64,2048,69,1,17397,406,16991,0.9766626429844226,278352.0,278352.0,0.0,44769.4,44769.4,0.8391626429844227,22153.300000000003,22153.300000000003,0.9204126429844226,14324.650000000001,14324.650000000001,0.9485376429844226
cost-p2048-q64-s69,2048,64,2048,69,10,17397,406,16991,0.9766626429844226,278352.0,27835.2,0.0,44769.4,4476.9400000000005,0.8391626429844227,22153.300000000003,2215.3300000000004,0.9204126429844226,14324.650000000001,1432.4650000000001,0.9485376429844226
cost-p2048-q64-s69,2048,64,2048,69,100,17397,406,16991,0.9766626429844226,278352.0,2783.52,0.0,44769.4,447.694,0.8391626429844227,22153.300000000003,221.53300000000002,0.9204126429844226,14324.650000000001,143.24650000000003,0.9485376429844226
cost-p2048-q64-s69,2048,64,2048,69,1000,17397,406,16991,0.9766626429844226,278352.0,278.352,0.0,44769.4,44.769400000000005,0.8391626429844227,22153.300000000003,22.1533,0.9204126429844226,14324.650000000001,14.324650000000002,0.9485376429844226
cost-p2048-q64-s70,2048,64,2048,70,1,9013,406,8607,0.9549539553977588,144208.0,144208.0,0.0,26324.600000000002,26324.600000000002,0.8174539553977588,14607.7,14607.7,0.8987039553977588,10551.85,10551.85,0.9268289553977588
cost-p2048-q64-s70,2048,64,2048,70,10,9013,406,8607,0.9549539553977588,144208.0,14420.8,0.0,26324.600000000002,2632.46,0.8174539553977588,14607.7,1460.77,0.8987039553977588,10551.85,1055.185,0.9268289553977588
cost-p2048-q64-s70,2048,64,2048,70,100,9013,406,8607,0.9549539553977588,144208.0,1442.08,0.0,26324.600000000002,263.24600000000004,0.8174539553977588,14607.7,146.077,0.8987039553977588,10551.85,105.5185,0.9268289553977588
cost-p2048-q64-s70,2048,64,2048,70,1000,9013,406,8607,0.9549539553977588,144208.0,144.208,0.0,26324.600000000002,26.324600000000004,0.8174539553977588,14607.7,14.607700000000001,0.8987039553977588,10551.85,10.55185,0.9268289553977588
cost-p2048-q64-s71,2048,64,2048,71,1,11109,406,10703,0.9634530560806553,177744.0,177744.0,0.0,30935.800000000003,30935.800000000003,0.8259530560806554,16494.1,16494.1,0.9072030560806553,11495.05,11495.05,0.9353280560806554
cost-p2048-q64-s71,2048,64,2048,71,10,11109,406,10703,0.9634530560806553,177744.0,17774.4,0.0,30935.800000000003,3093.5800000000004,0.8259530560806554,16494.1,1649.4099999999999,0.9072030560806553,11495.05,1149.5049999999999,0.9353280560806554
cost-p2048-q64-s71,2048,64,2048,71,100,11109,406,10703,0.9634530560806553,177744.0,1777.44,0.0,30935.800000000003,309.358,0.8259530560806554,16494.1,164.94099999999997,0.9072030560806553,11495.05,114.95049999999999,0.9353280560806554
cost-p2048-q64-s71,2048,64,2048,71,1000,11109,406,10703,0.9634530560806553,177744.0,177.744,0.0,30935.800000000003,30.935800000000004,0.8259530560806554,16494.1,16.4941,0.9072030560806553,11495.05,11.495049999999999,0.9353280560806554
cost-p2048-q64-s72,2048,64,2048,72,1,13205,406,12799,0.9692540704278683,211280.0,211280.0,0.0,35547.0,35547.0,0.8317540704278682,18380.5,18380.5,0.9130040704278682,12438.25,12438.25,0.9411290704278682
cost-p2048-q64-s72,2048,64,2048,72,10,13205,406,12799,0.9692540704278683,211280.0,21128.0,0.0,35547.0,3554.7,0.8317540704278682,18380.5,1838.05,0.9130040704278682,12438.25,1243.825,0.9411290704278682
cost-p2048-q64-s72,2048,64,2048,72,100,13205,406,12799,0.9692540704278683,211280.0,2112.8,0.0,35547.0,355.47,0.8317540704278682,18380.5,183.805,0.9130040704278682,12438.25,124.3825,0.9411290704278682
cost-p2048-q64-s72,2048,64,2048,72,1000,13205,406,12799,0.9692540704278683,211280.0,211.28,0.0,35547.0,35.547,0.8317540704278682,18380.5,18.3805,0.9130040704278682,12438.25,12.43825,0.9411290704278682
cost-p2048-q64-s73,2048,64,2048,73,1,15301,406,14895,0.9734657865498987,244816.0,244816.0,0.0,40158.200000000004,40158.200000000004,0.8359657865498986,20266.9,20266.9,0.9172157865498988,13381.45,13381.45,0.9453407865498986
cost-p2048-q64-s73,2048,64,2048,73,10,15301,406,14895,0.9734657865498987,244816.0,24481.6,0.0,40158.200000000004,4015.8200000000006,0.8359657865498986,20266.9,2026.69,0.9172157865498988,13381.45,1338.145,0.9453407865498986
cost-p2048-q64-s73,2048,64,2048,73,100,15301,406,14895,0.9734657865498987,244816.0,2448.16,0.0,40158.200000000004,401.58200000000005,0.8359657865498986,20266.9,202.669,0.9172157865498988,13381.45,133.8145,0.9453407865498986
cost-p2048-q64-s73,2048,64,2048,73,1000,15301,406,14895,0.9734657865498987,244816.0,244.816,0.0,40158.200000000004,40.15820000000001,0.8359657865498986,20266.9,20.2669,0.9172157865498988,13381.45,13.381450000000001,0.9453407865498986
cost-p2048-q64-s74,2048,64,2048,74,1,17397,406,16991,0.9766626429844226,278352.0,278352.0,0.0,44769.4,44769.4,0.8391626429844227,22153.300000000003,22153.300000000003,0.9204126429844226,14324.650000000001,14324.650000000001,0.9485376429844226
cost-p2048-q64-s74,2048,64,2048,74,10,17397,406,16991,0.9766626429844226,278352.0,27835.2,0.0,44769.4,4476.9400000000005,0.8391626429844227,22153.300000000003,2215.3300000000004,0.9204126429844226,14324.650000000001,1432.4650000000001,0.9485376429844226
cost-p2048-q64-s74,2048,64,2048,74,100,17397,406,16991,0.9766626429844226,278352.0,2783.52,0.0,44769.4,447.694,0.8391626429844227,22153.300000000003,221.53300000000002,0.9204126429844226,14324.650000000001,143.24650000000003,0.9485376429844226
cost-p2048-q64-s74,2048,64,2048,74,1000,17397,406,16991,0.9766626429844226,278352.0,278.352,0.0,44769.4,44.769400000000005,0.8391626429844227,22153.300000000003,22.1533,0.9204126429844226,14324.650000000001,14.324650000000002,0.9485376429844226
cost-p2048-q64-s75,2048,64,2048,75,1,9013,406,8607,0.9549539553977588,144208.0,144208.0,0.0,26324.600000000002,26324.600000000002,0.8174539553977588,14607.7,14607.7,0.8987039553977588,10551.85,10551.85,0.9268289553977588
cost-p2048-q64-s75,2048,64,2048,75,10,9013,406,8607,0.9549539553977588,144208.0,14420.8,0.0,26324.600000000002,2632.46,0.8174539553977588,14607.7,1460.77,0.8987039553977588,10551.85,1055.185,0.9268289553977588
